1.00000,12.74061,27.62457,197.29352,0.32765,0.00000,0.00000
2.00000,6.93103,11.39080,191.39080,4.56322,0.00000,0.00000
3.00000,17.98440,1925.01906,262.06066,0.23224,0.00000,5.00000
4.00000,13.93064,6.85549,197.02312,7.31792,0.00000,0.00000
5.00000,11.43353,1977.62428,306.28902,0.19075,0.00000,4.00000
6.00000,12.40099,1955.80198,320.01485,0.33663,0.00000,4.00000
7.00000,11.52525,1965.95960,313.71717,0.21212,0.00000,4.00000
8.00000,22.58182,1972.16364,377.30909,0.43636,0.00000,3.00000
9.00000,12.13615,1990.79343,317.29108,0.36620,0.00000,4.00000
10.00000,13.50534,2005.29181,321.09964,0.50534,0.00000,4.00000
11.00000,26.02017,1937.47550,302.50432,0.35735,0.00000,4.00000
12.00000,21.09655,1946.39310,343.60690,0.33103,0.00000,7.00000
13.00000,21.72414,1964.41379,383.13793,0.37931,0.00000,3.00000
14.00000,21.36667,1980.96667,385.36667,0.43333,0.00000,3.00000
15.00000,12.07643,2019.12739,308.94904,0.33121,0.00000,4.00000
16.00000,12.20994,2029.90608,312.23204,0.40331,0.00000,4.00000
18.00000,24.76923,1990.23077,391.76923,0.23077,0.00000,3.00000
19.00000,23.32258,2012.56452,382.46774,0.70968,0.00000,3.00000
20.00000,14.55000,2041.43462,267.71154,1.19231,0.00000,2.00000
21.00000,28.05495,1953.40659,375.08791,0.39560,0.00000,3.00000
22.00000,28.50000,1981.06250,378.76562,0.48438,0.00000,3.00000
23.00000,23.50000,2022.00000,394.75000,0.50000,0.00000,3.00000
24.00000,26.48571,2026.77143,382.48571,0.74286,0.00000,3.00000
25.00000,27.38235,2018.38235,382.26471,0.38235,0.00000,3.00000
26.00000,26.36864,11.13136,229.22881,1.20339,0.00000,1.00000
27.00000,24.63462,1995.53846,399.84615,0.48077,0.00000,3.00000
28.00000,30.25000,2038.78049,314.06098,0.53659,0.00000,4.00000
29.00000,29.88312,1999.48052,382.42857,0.54545,0.00000,3.00000
30.00000,30.46218,1965.23529,366.34454,0.40336,0.00000,3.00000
31.00000,35.21053,2015.71930,362.43860,0.43860,0.00000,3.00000
32.00000,33.64103,2022.43590,359.66667,0.56410,0.00000,3.00000
33.00000,34.21154,1990.00000,361.00000,0.75000,0.00000,3.00000
34.00000,37.13636,1983.22727,354.68182,0.53030,0.00000,3.00000
35.00000,36.14286,2004.42857,356.70000,0.47143,0.00000,3.00000
36.00000,36.06250,2010.43750,356.43750,0.50000,0.00000,3.00000
37.00000,38.03333,2025.86667,356.96667,0.40000,0.00000,3.00000
38.00000,39.94620,8.37025,216.43354,0.40823,0.00000,0.00000
39.00000,41.78571,2012.78571,356.89286,0.32143,0.00000,7.00000
40.00000,38.63529,1966.62353,344.37647,0.30588,0.00000,7.00000
41.00000,39.56757,1993.89189,357.10811,0.35135,0.00000,3.00000
42.00000,39.38525,1952.88525,345.09016,0.21311,0.00000,7.00000
43.00000,42.15385,2030.70513,349.74359,0.53846,0.00000,3.00000
44.00000,44.00000,1961.00000,339.80000,0.40000,0.00000,7.00000
45.00000,46.21429,1963.21429,341.85714,0.42857,0.00000,3.00000
46.00000,45.29412,1990.76471,356.29412,0.52941,0.00000,3.00000
47.00000,43.00000,1998.75676,354.56757,0.43243,0.00000,3.00000
48.00000,46.01852,2007.77778,348.74074,0.27778,0.00000,7.00000
49.00000,42.87654,1978.61728,345.76543,0.25926,0.00000,7.00000
50.00000,41.42647,2038.64706,330.60294,0.13235,0.00000,7.00000
51.00000,45.38667,2043.36000,224.17333,0.29333,0.00000,1.00000
52.00000,45.34146,1970.07317,337.51220,0.36585,0.00000,7.00000
53.00000,48.56522,1983.04348,350.60870,0.26087,0.00000,7.00000
54.00000,48.78571,1994.64286,358.78571,0.28571,0.00000,7.00000
55.00000,47.00000,2001.50000,350.91667,0.58333,0.00000,3.00000
56.00000,47.63492,2016.31746,352.71429,0.44444,0.00000,3.00000
57.00000,49.26316,1958.94737,342.73684,0.21053,0.00000,7.00000
58.00000,47.96970,2022.81818,358.54545,0.33333,0.00000,3.00000
59.00000,51.59353,1943.72055,228.11547,0.19169,0.00000,1.00000
60.00000,49.50000,1965.00000,340.87500,0.12500,0.00000,7.00000
61.00000,53.16667,1985.30000,351.30000,0.06667,0.00000,7.00000
62.00000,51.13636,1990.50000,355.77273,0.18182,0.00000,7.00000
63.00000,51.72222,1998.61111,351.77778,0.22222,0.00000,7.00000
64.00000,51.91892,2004.67568,350.81081,0.16216,0.00000,7.00000
65.00000,50.26087,2034.43478,349.65217,0.56522,0.00000,3.00000
66.00000,52.36842,1968.57895,335.00000,0.05263,0.00000,7.00000
67.00000,49.39130,1974.86957,345.73913,0.13043,0.00000,7.00000
68.00000,52.30000,1962.70000,335.20000,0.20000,0.00000,7.00000
69.00000,56.64935,1975.51948,328.03896,0.14286,0.00000,7.00000
70.00000,51.72222,2025.27778,349.44444,0.50000,0.00000,3.00000
71.00000,57.52174,2040.78261,285.17391,0.21739,0.00000,4.00000
72.00000,63.62500,1956.55114,211.06250,0.18182,0.00000,0.00000
73.00000,63.72800,1965.78400,245.04000,0.15200,0.00000,1.00000
74.00000,54.50000,2028.34615,353.19231,0.15385,0.00000,7.00000
75.00000,57.00000,2023.00000,351.00000,0.09091,0.00000,7.00000
76.00000,56.00000,2017.50000,349.31818,0.22727,0.00000,7.00000
77.00000,58.12162,1991.98649,379.17568,0.08108,0.00000,6.00000
78.00000,62.47619,2035.61905,344.02381,0.08333,0.00000,7.00000
79.00000,58.14706,2000.91176,363.05882,0.17647,0.00000,6.00000
80.00000,57.82540,2011.01587,353.65079,0.15873,0.00000,7.00000
81.00000,61.36000,2018.76000,357.60000,0.04000,0.00000,6.00000
82.00000,62.00000,1996.50000,371.16667,0.00000,0.00000,6.00000
83.00000,60.83333,2026.00000,357.75000,0.00000,0.00000,6.00000
84.00000,63.05882,2005.94118,372.73529,0.08824,0.00000,6.00000
87.00000,67.54286,2031.55714,363.35714,0.20000,0.00000,6.00000
88.00000,65.66667,1980.17708,336.95833,0.13021,0.00000,7.00000
89.00000,65.70000,1998.30000,371.10000,0.20000,0.00000,6.00000
90.00000,67.00000,2021.08333,361.52778,0.11111,0.00000,6.00000
91.00000,66.55556,2012.66667,363.25000,0.05556,0.00000,6.00000
92.00000,66.32000,1992.92000,360.52000,0.00000,0.00000,6.00000
93.00000,70.23404,2002.46809,368.40426,0.14894,0.00000,6.00000
94.00000,72.06000,1993.62000,365.02000,0.08000,0.00000,6.00000
95.00000,71.00000,2014.50000,372.00000,0.25000,0.00000,6.00000
96.00000,72.75758,2009.36364,368.33333,0.03030,0.00000,6.00000
99.00000,73.59259,2021.18519,368.33333,0.18519,0.00000,6.00000
100.00000,82.53468,1974.09827,266.06647,0.24277,0.22543,5.00000
101.00000,77.76471,1986.85294,378.00000,0.54412,0.00000,3.00000
102.00000,77.50000,2012.00000,378.12500,0.00000,0.00000,6.00000
103.00000,79.00000,2016.16667,376.83333,0.16667,0.00000,6.00000
104.00000,76.72973,2026.05405,372.91892,0.18919,0.00000,6.00000
105.00000,78.51724,1997.03448,375.20690,0.22414,0.00000,6.00000
107.00000,76.74074,2036.70370,336.99383,0.07407,0.00000,7.00000
108.00000,78.71053,2004.73684,378.21053,0.02632,0.00000,6.00000
109.00000,82.84211,2012.57895,374.15789,0.47368,0.00000,3.00000
110.00000,82.70000,2017.70000,376.60000,0.30000,0.00000,3.00000
111.00000,81.06250,2021.68750,374.62500,0.00000,0.00000,6.00000
113.00000,84.09677,1991.45161,375.38710,0.29032,0.00000,3.00000
114.00000,85.50000,1997.00000,375.37500,0.00000,0.00000,6.00000
115.00000,87.00000,2000.00000,364.60000,0.20000,0.00000,6.00000
116.00000,86.50000,2004.00000,378.12500,0.87500,0.00000,3.00000
117.00000,87.72000,2009.68000,374.04000,0.40000,0.00000,3.00000
118.00000,85.73684,2027.84211,372.42105,0.00000,0.00000,6.00000
119.00000,87.47059,2023.35294,370.11765,0.00000,0.00000,6.00000
120.00000,84.78947,2035.89474,366.68421,0.10526,0.00000,6.00000
122.00000,95.86473,1981.48792,264.38164,0.09179,0.06280,5.00000
123.00000,88.71429,2019.09524,374.47619,0.19048,0.00000,6.00000
125.00000,90.00000,1997.83333,376.41667,0.16667,0.00000,6.00000
127.00000,93.87500,2005.00000,373.18750,0.18750,0.00000,6.00000
128.00000,91.84091,2015.31818,371.36364,0.27273,0.00000,6.00000
129.00000,92.92500,2027.25000,370.40000,0.10000,0.00000,6.00000
130.00000,87.26667,2041.83333,261.97778,0.18889,0.00000,5.00000
131.00000,94.00000,2032.00000,370.60000,0.00000,0.00000,6.00000
132.00000,103.49064,1989.65169,247.95506,0.10487,0.11610,1.00000
133.00000,95.53846,2039.90769,296.78462,0.12308,0.00000,4.00000
134.00000,97.50000,2018.00000,368.50000,0.50000,0.00000,3.00000
135.00000,97.41935,2023.09677,364.22581,0.29032,0.00000,6.00000
136.00000,103.11656,2003.75460,344.14110,0.22699,0.00000,7.00000
137.00000,99.93548,2014.32258,363.87097,0.16129,0.00000,6.00000
138.00000,102.00000,2020.00000,366.20000,0.00000,0.00000,6.00000
139.00000,100.19231,2030.00000,365.23077,0.00000,0.00000,6.00000
141.00000,104.26804,2041.25773,280.31959,0.03093,0.00000,5.00000
142.00000,106.16667,2020.00000,358.41667,0.00000,0.00000,6.00000
144.00000,109.18919,2036.75676,361.70270,0.08108,0.00000,6.00000
145.00000,105.20833,2027.04167,368.45833,0.04167,0.00000,6.00000
146.00000,108.05556,2012.31481,369.59259,0.46296,0.00000,3.00000
147.00000,109.00000,2023.00000,369.52941,0.00000,0.00000,6.00000
148.00000,111.60000,2028.00000,370.48000,0.44000,0.00000,3.00000
149.00000,112.30000,2017.50000,369.13333,0.46667,0.00000,3.00000
150.00000,115.00000,2024.00000,373.42857,0.33333,0.00000,3.00000
151.00000,120.86753,2002.82338,261.50909,0.35584,0.17403,5.00000
152.00000,119.51515,2017.39394,369.42424,0.42424,0.00000,3.00000
153.00000,119.00000,2023.00000,372.00000,0.80000,0.00000,3.00000
154.00000,119.52000,2028.56000,382.24000,0.32000,0.00000,3.00000
155.00000,118.09353,2037.83453,333.17266,0.11511,0.00000,7.00000
156.00000,132.53812,2013.06278,275.03587,0.11211,0.00000,5.00000
157.00000,124.93939,2024.90909,371.33333,0.48485,0.00000,3.00000
158.00000,129.37931,2029.55172,375.53448,0.48276,0.00000,3.00000
159.00000,128.89720,2040.66355,284.14019,0.36449,0.00000,4.00000
160.00000,141.92857,2039.78571,274.37662,0.14286,0.00000,5.00000
161.00000,147.17973,2025.32122,238.88528,0.25048,0.13958,1.00000
162.00000,606.50000,1232.00000,161.31250,0.12500,0.00000,0.00000
163.00000,618.00000,1573.50000,252.23077,0.30769,1.23077,1.00000
164.00000,825.60465,476.06977,154.23256,0.09302,0.00000,0.00000
165.00000,1683.22911,1629.10512,206.68733,0.22911,0.16981,0.00000
166.00000,1691.16908,1615.26570,235.95652,0.31884,0.28986,1.00000
167.00000,1694.96721,1627.24590,282.00000,0.49180,0.00000,4.00000
168.00000,1701.30973,1636.68142,258.79646,0.32301,0.01327,5.00000
169.00000,1703.89831,1611.29379,224.90960,0.38418,0.16949,1.00000
170.00000,1704.50000,1622.22727,298.77273,0.59091,0.00000,4.00000
171.00000,1708.59459,1625.62162,293.37838,0.64865,0.00000,4.00000
172.00000,1715.75806,1618.06452,300.38710,0.53226,0.00000,4.00000
173.00000,1715.00000,1624.00000,301.35294,0.58824,0.00000,4.00000
174.00000,1714.70000,1628.25000,296.90000,0.70000,0.00000,4.00000
175.00000,1716.30000,1636.07333,247.43333,0.44000,1.08000,1.00000
176.00000,1716.43617,1601.85816,243.26950,0.35816,0.08156,1.00000
177.00000,1725.13636,1628.68182,259.87500,0.42045,0.59091,5.00000
178.00000,1725.56471,1610.11765,291.55294,0.49412,0.00000,4.00000
179.00000,1725.03448,1616.51724,290.96552,0.51724,0.00000,4.00000
180.00000,1727.61224,1621.95918,292.53061,0.63265,0.00000,4.00000
181.00000,1725.78419,1583.53799,221.30395,0.24620,0.09119,1.00000
182.00000,1737.05556,1616.27778,278.50000,0.40278,0.00000,4.00000
183.00000,1738.76978,1625.05036,232.86331,0.34532,0.03597,1.00000
184.00000,1733.62921,1599.05618,276.82022,0.38202,0.00000,4.00000
185.00000,1734.74510,1605.58824,277.35294,0.43137,0.00000,4.00000
186.00000,1740.50000,321.50000,147.33333,0.08333,1.16667,0.00000
187.00000,1737.44578,1591.67470,289.30120,0.42169,0.00000,4.00000
188.00000,1739.11200,1579.27200,291.14400,0.41600,0.00000,4.00000
189.00000,1740.62000,1608.60000,289.70000,0.42000,0.00000,4.00000
190.00000,1743.72034,330.89831,155.06780,0.11017,0.33051,0.00000
191.00000,1740.41379,338.41379,170.82759,0.10345,0.00000,0.00000
192.00000,1745.00000,343.41270,169.68254,0.20635,0.00000,0.00000
193.00000,1746.13889,1595.83333,295.44444,0.44444,0.00000,4.00000
194.00000,1744.30000,1600.30000,300.10000,0.40000,0.00000,4.00000
195.00000,1748.33333,1588.72727,304.01515,0.33333,0.00000,4.00000
196.00000,1748.00000,1601.50000,301.35000,0.55000,0.00000,4.00000
197.00000,1747.00000,1607.83333,297.66667,0.75000,0.00000,4.00000
198.00000,1751.85632,1616.33333,249.67816,0.37356,0.00000,1.00000
199.00000,1742.83226,1567.58065,243.55484,0.27742,0.03226,1.00000
200.00000,1746.57143,1575.09524,295.80952,0.42857,0.00000,4.00000
201.00000,1748.92105,1581.50000,300.57895,0.42105,0.00000,4.00000
202.00000,1751.84211,1605.23684,295.15789,0.39474,0.00000,4.00000
203.00000,1750.92623,351.04918,169.75410,0.16393,0.11475,0.00000
204.00000,1752.83871,1577.25806,302.12903,0.38710,0.00000,4.00000
205.00000,1750.98990,1561.64646,234.20202,0.27273,0.12121,1.00000
206.00000,1759.63704,1593.80741,259.64444,0.48889,0.00741,5.00000
